MAT,MTCO,MTWA,MAP
25.23388928,16.94000044,31.3333339,453.5500085
24.62305593,16.14333356,30.96000048,412.5633393
23.81777812,15.15000025,30.50000038,385.6033393
22.5577781,13.65666695,29.57333361,359.4300058
22.23277813,13.18666687,29.49000047,326.5200075
21.479167,12.30666691,29.24666703,319.476671
20.17944474,10.81666689,28.28666693,314.0533392
21.20944477,11.8200002,29.53333371,285.3566723
21.17361141,11.8033335,29.59333369,267.8433374
21.25611142,11.87333345,29.74666703,251.0866696
21.00222253,11.76333351,29.62000046,246.5133383
20.52305587,11.34000025,29.12000033,242.0400039
20.30611148,11.20666691,28.77333368,229.6466701
19.78444476,10.78333352,28.23333365,227.1166707
20.20500033,11.4800003,28.436667,206.8133367
20.41833362,11.9033335,28.41000016,193.6333361
20.2322225,12.02333358,28.00000038,183.5533363
19.8613892,11.90333347,27.33333359,185.8500031
19.43472255,11.74333353,26.59333381,189.3133362
18.7888892,11.3933335,25.65666707,201.7133371
18.20833362,11.19666688,24.61000048,219.4866709
17.85527808,11.27666693,23.78666693,243.2866713
17.60000025,11.46333345,22.98666706,279.6100048
18.09527808,11.94000012,23.86000048,256.0433381
23.56777817,23.18666712,23.93000024,3412.456728
22.71305593,22.27333387,23.11666692,3656.710049
26.58888934,26.05666701,27.02000027,3094.643389
27.103056,26.54666691,27.51666692,2979.113391
26.94472262,26.3566672,27.41000036,2870.463386
26.80805591,26.14666703,27.32000052,2835.576718
26.44694481,25.76666705,26.91666679,2834.936722
22.87611151,22.1533336,23.61000042,3257.846716
27.01527812,24.14333375,29.2533336,1510.880024
27.35805591,24.5466671,29.44333369,1275.070022
27.03250039,23.95666695,29.32666709,1387.430019
26.57861149,23.15666714,29.12666702,1374.426691
26.16888926,22.27000052,29.12000039,1296.456686
26.12194479,21.67666708,29.39666697,1201.94336
26.76333372,21.786667,30.38333352,1089.980017
27.21805588,21.68000037,31.18666712,981.933354
27.08638927,21.18666687,31.27000058,893.080018
27.07722256,20.90333385,31.36333357,814.5700133
26.75722259,20.22333355,31.16000036,751.1666802
26.76083367,19.93000043,31.14666684,676.3900127
26.70611142,19.51333364,31.15666688,615.9300123
26.69722269,19.32666708,31.32666734,573.9266786
26.35777819,18.85000051,31.11666705,559.8366751
26.29583377,18.69000034,31.30333385,557.7033438
26.06055603,18.34666716,31.36333421,558.5133429
25.96388927,18.06333376,31.49666704,543.160008
25.62305592,17.53333368,31.41333376,508.4166769
25.3725004,17.16333367,31.43666712,459.2566756
24.70944485,16.26666695,31.14666723,413.8100065
24.01750034,15.40333363,30.76000036,373.5666728
22.5000003,13.61333357,29.586667,356.6800077
21.93555589,12.91666689,29.33000037,328.8666725
21.34777809,12.11666689,29.12666708,307.7533386
20.64250032,11.34000022,28.69333388,303.5500054
21.01055588,11.65333354,29.27000027,281.0866714
21.29000032,11.91333351,29.72333361,262.4466717
21.50527813,12.19333356,29.93333384,247.3700051
21.10750031,11.76666683,29.71666705,239.6300037
20.84972256,11.64333353,29.45333385,230.613338
20.62750027,11.49666691,29.20666695,218.6333367
21.14722254,12.20333354,29.49666729,198.6700032
20.9727781,12.19333353,29.15666707,193.0200033
20.77611142,12.20000016,28.84000022,184.6566699
20.5638892,12.20666682,28.4200002,176.1400023
20.28055585,12.19333353,27.88000024,171.9100029
19.69833364,11.82000017,27.04000047,179.98667
19.06027813,11.47666683,26.11000054,190.8600032
18.36305585,11.13000018,25.0233338,208.6133377
17.81083365,11.09666678,23.89000041,229.5600045
17.15027807,10.90333354,22.68666712,264.7733381
18.29388919,12.11333354,24.18000037,252.6800046
17.93472254,12.11666686,23.4833339,287.1800049
26.13444482,25.68666712,26.52333361,2893.590047
20.00000041,19.57333368,20.32000052,3635.570057
25.80833368,25.35333373,26.22333374,2846.236714
27.05527817,26.54666691,27.51666692,2740.710049
26.52277817,25.95666688,26.91666698,2864.273383
26.17888924,25.55000038,26.63000056,2890.820056
24.8158337,24.21666705,25.42666683,3257.6434
27.02388927,24.13000043,29.26000042,1501.740028
27.00888927,23.85333366,29.44333369,1410.803355
27.00472257,23.86000023,29.33000043,1317.213353
26.41416705,22.97333368,29.01333377,1321.206689
25.99000032,22.06666692,28.91000036,1271.570019
26.01666708,21.5800003,29.29666716,1186.956685
26.92194481,21.99000034,30.48333371,1079.866687
27.27416709,21.7966671,31.27666721,975.7600176
27.10361151,21.31000048,31.27333387,901.1966824
27.08611149,20.91666724,31.35333366,824.8033443
26.72083374,20.22000027,31.14000034,756.0600154
26.73138924,19.92333374,31.14000028,682.8733457
26.64138926,19.54333369,31.11666705,609.6133447
26.62694487,19.36333383,31.21000061,567.463345
26.31611151,18.86666717,31.14333356,565.7133427
26.25611155,18.70000044,31.1966671,571.0000103
25.96277817,18.2633337,31.15000051,592.1966764
25.86916706,18.09000047,31.39333401,586.7800123
25.74750045,17.70333376,31.53666712,532.3400071
25.48388925,17.32000023,31.54666716,466.1000086
24.30888923,15.82333361,30.8133337,407.6666742
23.86750037,15.24000018,30.67333374,366.5766732
22.71861147,13.86000016,29.81666711,345.3733401
22.13222252,13.13000021,29.52000039,318.4633379
21.31722253,12.15333354,29.02333374,309.6366715
20.809167,11.53333346,28.79333356,291.4766712
20.94055583,11.56666679,29.17666702,274.6300043
21.28861146,11.95666685,29.61333364,258.4633362
21.65361145,12.31000016,30.06000042,238.3800043
21.40000029,12.06000023,29.91666698,228.5100043
21.4925003,12.24666681,30.06666692,209.6866708
21.28527811,12.14000018,29.77333368,205.1600037
21.37861144,12.45000022,29.74333363,194.0533366
21.12333365,12.31666689,29.41000023,184.37667
20.90472252,12.28333356,29.06000048,178.3800033
20.79361144,12.39000022,28.73666712,170.9500023
20.46694476,12.27000017,28.20666707,168.1066691
19.91750032,11.86333351,27.43666693,170.0133363
19.22583362,11.46000026,26.50333366,184.7166697
18.54527808,11.12666683,25.44666691,201.3566701
17.81416698,10.89666684,24.18333378,219.3700037
17.0572225,10.68666687,22.78333371,252.940005
17.2663892,11.51666689,22.2633337,289.350005
17.7219448,11.82333352,23.36666705,307.7433391
27.74000038,27.39000041,28.12333387,3182.976726
27.84833373,27.47000033,28.29666703,3192.386719
27.31444481,26.96333364,27.64333375,3148.826708
26.11944485,25.73666712,26.52333361,3253.356721
20.3669448,19.87333349,20.82000052,3348.963386
24.10083372,23.65333373,24.52000027,3325.376725
25.31694485,24.84333381,25.82000052,3295.61006
25.96694481,25.4533336,26.42333368,2950.866713
25.30944482,24.67000046,25.74000034,3100.170063
25.48222259,24.83333365,25.93333359,3073.476724
26.31916704,25.43000037,27.11000042,2940.646712
26.6861115,25.65666707,27.50333366,2713.266708
26.77305596,25.66000042,27.69333382,2571.433378
27.03000038,23.84666697,29.44666716,1396.740021
27.17694483,24.05000038,29.43333371,1277.336691
26.7563893,23.2733338,29.21666711,1268.016694
26.57027817,22.69000047,29.39333388,1227.520022
26.69083372,22.2966671,29.89333382,1164.740018
27.16083366,22.30000044,30.67666709,1080.610017
27.26250039,21.80333379,31.2633337,985.2033521
27.37583371,21.5933335,31.54333382,914.7133467
27.32805593,21.21666698,31.53666706,837.7533468
26.94083373,20.51666711,31.25000038,762.1400166
26.83000034,20.12666683,31.23666706,690.3266785
26.52472259,19.57000027,31.02333361,627.850008
26.5172226,19.27333374,31.19666691,584.0300079
26.47861148,19.10666701,31.28000043,568.0266775
26.44138928,18.94333362,31.39333375,574.3133429
25.95083373,18.28000043,31.14000028,601.2633445
25.76000043,18.02666696,31.20666714,617.3666779
25.48055594,17.53666706,31.33666719,536.4533434
25.10722262,16.94666694,31.2566672,463.6166734
24.59222263,16.18000046,31.16000048,403.2500065
24.03083374,15.47666693,30.87666728,358.206672
22.81000035,13.99333347,29.91000035,339.6400063
22.16944477,13.20000016,29.55333366,315.7633394
20.94611147,11.81333357,28.66000042,312.7833385
21.14750027,11.90666685,29.01000048,287.0600059
21.71916701,12.48333352,29.78333371,267.6866711
21.60972259,12.37000017,29.81333376,250.3033396
21.77805587,12.4200002,30.21333376,232.4833381
21.67972259,12.38333359,30.13666719,220.6100035
21.966667,12.7600002,30.47666715,198.8200036
21.77083368,12.65000016,30.26000048,191.1466698
21.51972255,12.54000022,29.95000038,185.3100034
21.2677781,12.43333349,29.64333356,178.0433368
21.11000031,12.40666679,29.40666701,176.0666694
20.89638922,12.37666689,29.00333373,169.6533372
20.64333367,12.30666688,28.57666702,164.0000031
20.13555589,11.97000023,27.94333362,160.3233358
19.53750029,11.54666678,27.1300003,172.2766696
18.87722257,11.24666684,26.20333385,187.2066707
18.00194475,10.78000021,24.79000047,212.7600037
17.25583366,10.59333353,23.38333371,247.573338
16.97638921,10.91333354,22.57000033,285.5933377
17.05527807,11.52333358,22.07666696,331.9433393
17.64333364,12.04000022,23.17666702,337.8933392
27.87222259,27.50000038,28.31666698,3190.813381
27.7241671,27.3900006,28.11000042,3207.013395
26.8855559,26.47666702,27.22000046,3166.416722
24.70333371,24.17333374,25.23333371,3211.146722
26.07888924,25.46666692,26.536667,3231.890044
26.03777814,25.3733338,26.54000034,3237.233388
25.82611148,25.12000033,26.43666693,3144.296719
26.71055592,25.78000037,27.42000033,2920.66004
26.72527813,25.66000048,27.50666701,2816.146715
27.03166701,23.94000028,29.33000037,1391.996691
27.13972259,24.05666707,29.32000033,1246.323352
26.93694484,23.47333368,29.31333377,1248.770023
26.75611148,22.89333369,29.50000025,1226.086681
26.6833337,22.40333373,29.77666709,1174.093355
27.14888928,22.31000048,30.56666705,1098.436687
27.2919448,21.91333376,31.14666697,1012.646689
27.22833374,21.52333355,31.2400006,935.8633509
27.218056,21.23333371,31.33666693,858.47335
27.01527816,20.74333375,31.23000043,778.1566793
26.67555593,20.06000029,31.08000043,705.5933474
26.59861151,19.68666687,31.12666709,642.213344
26.59833373,19.49666697,31.34666716,591.1700092
26.60805592,19.28333365,31.49333382,562.9533408
26.5338893,19.06333389,31.42333393,553.8633432
26.23861144,18.63333359,31.37000046,560.00334
26.10611156,18.35000044,31.5000007,551.6500106
25.45055591,17.46333364,31.24333369,508.736675
25.0736115,16.89666694,31.21666724,451.666674
24.64916704,16.29333359,31.15666695,392.7900055
24.21222261,15.68000027,30.97000046,354.5400063
23.20805591,14.40666688,30.29666703,326.9933383
22.37972258,13.40666688,29.74000041,312.0666719
21.58888924,12.51000026,29.25666688,298.1500051
21.82888919,12.70666691,29.61000035,283.3866716
22.29833366,13.12333352,30.25000051,255.6266715
22.34083366,13.10000022,30.46666711,242.813338
22.20416703,12.8766668,30.53000043,225.106671
22.10527808,12.8500001,30.54333382,206.3266699
22.08111146,12.83000015,30.59333394,194.8766694
21.88888922,12.68000011,30.47000052,183.9566696
21.68805591,12.66000016,30.27666721,183.2233365
21.52000034,12.52666693,29.96000036,177.6766697
21.33166703,12.50666691,29.73000056,170.0233362
21.06083363,12.46333354,29.22666715,166.5666696
20.81166698,12.35333354,28.86333376,158.0500024
20.29805591,11.95666688,28.26333389,153.4633366
19.91500033,11.75333357,27.75666714,158.2966694
19.20833363,11.32333349,26.83333371,178.3566696
18.16472252,10.68666687,25.31666705,211.8100033
17.4136114,10.49000015,23.99333362,242.416671
16.92166697,10.50000019,22.98333359,281.7800053
16.6413892,10.72666686,22.25666707,325.3500064
16.80361135,11.52666686,21.73333365,366.1833404
17.11388921,11.83333349,22.42000039,369.0466732
26.00194485,25.68333378,26.33000043,3062.420054
26.234167,25.81333383,26.62333361,3100.973383
26.57638927,26.07666696,27.04666704,3110.906717
25.06944481,24.46666692,25.536667,3492.430062
25.76750034,25.08000024,26.2466671,3374.9134
26.95722259,23.84333356,29.22666702,1421.730023
27.22194488,24.27000046,29.32000033,1299.826686
26.75250036,23.39666691,29.01000029,1281.783351
26.44250037,22.69666697,28.98666693,1252.656688
26.5011115,22.31000054,29.37666715,1199.610015
27.04222257,22.32333387,30.27000039,1118.973354
27.24888926,22.02666702,30.8633337,1041.173352
27.3008337,21.73666712,31.14666697,965.2800163
27.20861151,21.35333385,31.24666716,883.9266839
26.90694486,20.76000054,31.13666719,805.9166786
26.78027817,20.29000053,31.15000038,728.5733449
26.46166699,19.7133337,31.05666707,659.7400109
26.5197226,19.46333383,31.21000048,597.4666765
26.36972263,19.09666691,31.20333385,548.8833439
26.34055596,18.90666707,31.29000047,520.0666761
26.18750036,18.62666696,31.336667,507.3600084
26.06833374,18.26333376,31.50000051,497.8400089
25.63055589,17.66333361,31.35333373,466.1333424
25.1105559,16.98000034,31.18333397,427.4566753
24.48194482,16.1033336,30.936667,382.9066748
24.06861149,15.5033336,30.78000062,351.690007
23.55166706,14.81666686,30.59666722,319.1533389
22.76777809,13.81666686,30.02333368,305.0766726
22.07333372,13.00666695,29.6466671,293.0366728
22.03444479,12.91666683,29.81666705,276.5666723
22.55222255,13.42000014,30.46333357,254.4266701
22.67305592,13.40000032,30.75666701,233.5233372
22.77111149,13.4866669,31.00333373,216.6633377
22.63861145,13.36333348,31.02666715,197.3666705
22.39861141,13.12333345,30.92000027,189.0500035
22.166667,12.98333352,30.68333378,177.9700032
21.80166702,12.65666691,30.39000041,181.4133363
21.62694473,12.6200002,30.18333371,177.9700025
21.34027812,12.42333349,29.88333378,167.4266692
21.09972255,12.34666688,29.46666705,157.9833361
20.91944474,12.25666688,29.09000034,154.1033359
20.33944477,11.84333353,28.48000024,157.2700021
19.82888922,11.53666684,27.7466671,164.1500025
19.28555585,11.30666685,27.03666712,169.3600025
18.59111142,10.98000018,25.93000037,194.0033366
17.9050003,10.79000018,24.81000035,229.1566704
17.3113892,10.59000022,23.78000049,262.773338
16.73333362,10.41666689,22.87000046,307.5966713
16.52638921,10.82333352,22.0966671,349.8566726
16.4522225,11.43333356,21.32333368,400.6600073
16.43250028,11.95000022,20.79666703,432.4700073
16.4244447,11.94000015,21.07666721,424.703341
26.74166696,26.38333352,27.02666696,2908.173382
26.49194487,26.1733338,26.82000058,2982.706714
26.07444488,25.71333389,26.42000039,3032.816712
26.75694482,26.17000052,27.25666707,3729.550063
22.37805598,21.78000049,22.75333379,3397.696733
24.58027819,23.90000051,25.05666707,3417.916729
26.96250034,23.9433335,29.10000032,1466.833359
27.17805594,24.3633337,29.17666715,1365.35336
26.84722261,23.67333374,29.06000029,1315.506688
26.90527817,23.29333381,29.37666709,1265.510023
26.77361152,22.71333376,29.48666706,1215.283351
26.98305591,22.42666708,30.07666702,1151.443353
27.21444485,22.44000047,30.36666705,1068.296679
27.13638931,21.75000044,30.86000029,992.490015
27.1533337,21.4733338,31.06666698,915.8466838
26.99666707,20.98666706,31.17000052,839.6833498
26.93694486,20.6033336,31.28000043,754.9466795
26.31805591,19.63000018,30.89000047,678.9833464
26.35166709,19.38666719,31.03666706,604.7600113
26.16250036,18.90333379,31.06000036,534.4700108
26.13583373,18.63000011,31.17333387,481.943343
26.04361153,18.41000048,31.2800005,467.5866747
25.90305595,18.1300003,31.28666706,452.350008
25.55055591,17.57666689,31.21000048,428.5800085
25.32027815,17.18000034,31.3800003,399.3500069
24.769167,16.40333369,31.11333364,368.7000077
24.27083372,15.71333361,30.96000055,337.4266723
23.72722257,15.01666695,30.69666691,310.6466718
23.11555588,14.2100001,30.33333378,294.9966714
22.90111147,13.93666687,30.38000037,278.3133376
22.77833366,13.70666685,30.47666689,259.7700041
22.82694481,13.61333351,30.72000065,242.1533375
22.93416699,13.71000023,31.0200002,224.85667
22.87666704,13.58000015,31.08666706,209.5633369
22.69472258,13.37000017,31.10666701,194.8366711
22.68250037,13.32666683,31.2233338,179.2566695
22.50416704,13.2300003,31.13333384,173.0066692
21.73055594,12.46666686,30.43000049,177.6400032
21.53250027,12.34000022,30.23666706,178.1366687
21.24805587,12.22333349,29.88333371,171.4633364
21.06472253,12.15000006,29.58333378,159.3766689
20.97833366,12.26333354,29.30333379,154.8533361
20.45055584,11.85333357,28.70000044,156.673336
19.98083369,11.62333355,28.07333368,162.0166694
19.45888921,11.40666682,27.24666716,173.5566697
18.89944473,11.2033335,26.43000024,189.760003
18.30083366,10.98333352,25.42000046,211.2233366
17.629167,10.6933335,24.39333381,240.1433373
16.9111114,10.32000014,23.45666695,288.4633383
16.63250026,10.55333354,22.74000041,335.8866728
16.39027809,11.0533335,21.71666705,373.0800061
16.05555583,11.33333349,20.81666698,418.6000069
16.10000031,11.93666684,20.41000048,461.5566747
26.24972257,25.93000037,26.63333371,2939.630049
26.45972264,26.11666692,26.82333393,2943.713384
26.38250032,25.95333354,26.72000039,3193.166717
27.0802782,26.69666716,27.43333371,3002.226717
26.96944486,26.45666695,27.33666719,3625.676714
24.55555594,23.97000027,24.96000036,3526.426722
21.8122226,21.19000034,22.16666705,3233.360062
24.42194485,23.7966671,24.8700002,3359.210058
26.66888925,25.94333388,27.25666707,3042.303384
26.77750037,24.00666695,28.72666715,1635.21003
26.921667,23.94666684,29.02000027,1519.146692
27.13555594,24.36333376,29.12333393,1384.716691
26.95888931,23.88333378,29.11000055,1340.350026
26.92083372,23.39333381,29.30000038,1290.510025
26.98527814,23.01000035,29.69000034,1249.196691
27.10194481,22.73000024,29.99666704,1181.153352
27.27222257,22.25333366,30.67666702,997.6966844
26.99055598,21.38000049,30.78000037,948.8900183
26.97888927,21.10666695,30.99000034,880.6700161
26.94527818,20.71333357,31.1900006,795.2500148
26.36861148,19.88666706,30.8233338,714.9633457
26.36555593,19.59333369,30.94333363,629.5100102
26.01805592,18.91333383,30.85333373,545.866675
25.97555597,18.62333355,30.98333378,480.9933409
25.8961115,18.32000039,31.09333375,448.4233411
25.77861151,18.02666708,31.1233338,429.3633411
25.48555594,17.55000029,31.10000032,404.9333397
25.22916705,17.07000017,31.25666726,378.0466711
24.87722257,16.57333349,31.19000053,348.4600062
24.42416708,15.9133337,31.0400006,325.4333389
24.11500038,15.4200003,30.97666696,302.5200065
23.74472259,14.91000026,30.91333376,280.1633381
23.44805589,14.48666677,30.85000057,259.0533378
23.19861149,14.14000028,30.84333388,244.6266707
23.19916702,14.03666687,31.10000038,232.7433372
23.24277817,14.01000016,31.24333382,211.7333366
23.14194479,13.8100002,31.33333378,201.2233371
23.21583366,13.88333346,31.55666695,180.5433359
23.33083374,14.03000011,31.82333393,165.9700033
23.15166702,13.82666686,31.75333411,162.6466698
22.97750033,13.7766668,31.65000044,154.5566696
22.72222257,13.54333353,31.35666695,152.4033358
22.35694478,13.26666686,30.92333368,144.4366696
21.85361142,12.95000019,30.41666698,146.1033362
21.29555594,12.46333348,29.73666706,150.6733355
20.8105559,12.16000023,29.12000046,151.5000025
20.38083365,11.95333344,28.50333373,157.7100026
19.89027807,11.73000021,27.76000035,181.0633364
19.11611145,11.31000023,26.72666702,196.6900032
18.57944474,11.11000026,25.77000039,209.2900039
17.96527807,10.92666689,24.87000033,229.8533374
17.19805583,10.51666676,23.72666708,281.3466721
16.79888921,10.63000027,22.85666695,323.4700059
16.57138918,11.02000014,22.02000039,356.5966736
16.7513892,11.83666681,21.7133337,374.09334
16.49388916,11.94000015,21.33000024,433.196673
15.73111136,11.73333346,20.05666701,490.186676
25.29555588,24.95666682,25.72666709,2958.713386
26.89388919,26.45000019,27.23333371,3398.033389
25.29972257,24.87000046,25.64333363,3441.70339
23.45388929,22.88333378,23.86000042,3313.980062
18.94416707,18.29000041,19.30333373,3450.563388
23.99750041,23.30333379,24.48000031,3278.960042
26.91055593,26.20666695,27.48000024,3347.05672
26.89222259,24.22333393,28.84000028,1683.283362
26.85555594,23.94666703,28.9233338,1568.253363
27.05222265,24.36666717,29.04000034,1406.470026
26.92416704,23.47333374,29.30000045,1389.180024
26.90888926,23.18000024,29.43666687,1324.186696
26.91694482,22.90000044,29.62666709,1264.56003
26.47500033,22.11666686,29.32000046,1203.890007
26.9022226,21.50666714,30.51333377,991.0666833
26.87388927,21.14333362,30.71000042,927.2866814
26.62611153,20.5800003,30.74666716,842.3733473
26.21777813,19.81333376,30.55333373,757.9400144
26.22694483,19.52666702,30.76666718,668.6033448
25.90750036,18.93000056,30.68000037,582.2200089
25.86805589,18.62666696,30.79000034,513.6200102
25.6083337,18.1300003,30.7066672,463.1700073
25.49666702,17.83333371,30.81333364,417.6033401
25.50472258,17.64333372,31.07333361,381.7566733
25.27027811,17.16666695,31.23666719,354.0566724
25.0311115,16.77333387,31.27666734,331.7600049
24.5705559,16.0933334,31.11000023,312.943338
24.23944479,15.59333359,31.0633337,292.680006
23.89333372,15.10333354,31.00333373,273.9900049
23.71555593,14.70000016,31.14000047,254.6666714
23.55527814,14.49666678,31.17333387,237.2433372
23.61388925,14.44000022,31.46000042,219.370004
23.42444478,14.19666684,31.41666724,209.3533368
23.43527814,14.11333351,31.63666738,194.6500034
23.38027815,13.98000018,31.73666725,173.9400025
23.39194473,14.05333341,31.89000041,165.866669
23.18222259,13.82666686,31.75000076,160.8233363
23.12416695,13.79666681,31.81333377,151.7200028
22.8888893,13.6366669,31.59333401,147.3066691
22.47027815,13.28333349,31.19333375,139.9466685
22.16500037,13.05666685,30.8466671,139.5733359
21.59416699,12.72666689,30.21333396,142.2033358
20.98750031,12.17333358,29.43333365,153.4600025
20.48388919,11.97000014,28.77666721,165.9066691
20.01555589,11.7266668,28.03666712,186.0766703
19.25500033,11.31666692,27.02666715,194.4666703
18.61694478,11.01666686,25.96333383,211.0433371
18.01277813,10.80333354,24.97666715,234.5800035
17.41694473,10.70666685,23.95333373,267.1166725
16.93972246,10.70333344,22.99333362,311.4166717
17.17472252,11.54000015,22.70666707,331.9666722
17.04611138,11.74666688,22.5133337,397.5366726
15.72972249,11.6366669,20.11666705,504.8200087
15.74138918,12.34666688,19.73000049,557.0466765
14.87555581,11.44666688,18.69666716,585.7566752
27.44444486,27.11000029,27.73666706,2912.743374
26.88722252,26.46333351,27.24333369,3149.546722
25.83583371,25.3733338,26.25333366,3232.50673
25.92000036,25.39333369,26.36333377,3246.320051
19.90277821,19.2966671,20.28000043,3290.183387
21.15833369,20.41333376,21.58333384,3194.343383
26.93694484,26.22333374,27.48000024,3501.146709
27.24972255,26.56333357,27.78666706,3150.443363
27.03777821,23.96666698,29.24000053,1495.400026
26.97222259,22.71333364,29.85333373,1178.260003
27.18916706,21.95000044,30.74333375,953.1433518
26.80277815,21.26000023,30.55666707,971.346688
26.50916702,20.57666702,30.45000038,893.5533487
26.08111148,19.82333374,30.28333378,809.993344
26.07500036,19.53333365,30.47666702,718.130011
25.93694486,19.17000052,30.58333378,621.2100095
25.86416707,18.78666693,30.67333412,544.7500101
25.70055596,18.33666706,30.70666726,469.5866759
25.58638929,17.93333378,30.81333364,414.1200058
25.60361148,17.74333369,31.04333363,367.3666725
25.41833378,17.34000034,31.17333387,345.2366713
25.3369448,17.07666686,31.46666717,321.4600039
24.88388932,16.47666699,31.37000046,304.3200067
24.43666705,15.80333357,31.21000061,280.9866709
24.11444483,15.29000018,31.18000062,263.8766709
23.88833374,14.89333356,31.31000067,247.3466699
23.97694481,14.89666694,31.55333373,224.3166703
23.87305586,14.74000015,31.60333385,212.5266704
23.71777816,14.47666686,31.67666728,199.7766706
23.75500039,14.44333356,31.91666743,183.2666695
23.65250038,14.32333355,32.0266674,173.9633365
23.43611147,14.06333357,31.92666728,167.8800028
23.30777818,13.91333357,32.01000061,157.4666696
23.12972255,13.80333344,31.94000066,151.5100024
22.88472257,13.52333349,31.73333371,144.2833364
22.72222254,13.48000021,31.50000051,138.0833362
22.43972249,13.28666681,31.3033336,134.2966688
21.88111145,12.83666677,30.61000042,140.5766693
21.14527807,12.16666689,29.72000027,152.5866692
20.63805591,11.95333354,29.02666715,170.960003
20.22250028,11.82000017,28.4033336,177.0900033
19.29083363,11.22000017,27.13666706,202.9866703
18.61138923,10.91333354,26.05000044,218.03667
18.21916699,10.90666685,25.19000047,236.7233372
18.05972258,11.31000026,24.54000015,260.2666719
17.64944475,11.41333348,23.58666712,294.3966711
17.62166699,11.50666685,23.83333384,334.9233397
16.7000003,11.61333354,21.89666691,450.2066742
16.24444474,12.24000018,20.79666716,465.9233402
15.57166695,11.92666693,19.72000052,552.9300094
15.08888918,11.43333356,19.20666714,588.2000102
27.40861144,26.96333357,27.73666706,2845.026705
26.76055589,26.26666724,27.15000025,2920.743379
26.3869448,25.87333387,26.75666701,2996.863375
26.12611147,25.59000028,26.56666711,3056.68004
19.12611147,18.50000013,19.51666705,3217.656708
20.9775004,20.22000039,21.38333359,3109.230044
26.92972262,26.236667,27.48000024,3666.116721
27.49388928,26.8900006,27.98666693,3277.046708
27.19805591,26.12000039,28.07333368,2909.833366
27.15305597,25.91000029,28.15666701,2735.24001
27.30916701,21.76666698,31.07000046,895.2133473
26.63583377,20.88000049,30.36000042,951.5700178
26.31500037,20.23666687,30.27000052,859.9700156
26.19944483,19.86000035,30.49000022,758.493344
25.8722226,19.27333374,30.38000011,661.7733493
25.81888922,18.98000043,30.49000022,563.3200104
25.60611145,18.49333381,30.48000011,488.6766747
25.54138929,18.0466671,30.71333377,419.016673
25.4486115,17.76333361,30.82666702,372.9566732
25.35361152,17.36666702,31.06333383,348.9366729
25.25944481,17.08333356,31.33333371,324.6366724
24.99777817,16.58000027,31.46666717,296.1633395
24.59138927,15.99666703,31.30333354,278.2166718
24.1022226,15.29000015,31.23333384,260.0633381
23.86333376,14.88666687,31.20333392,242.2866706
23.86250033,14.70000025,31.45000045,227.5333366
24.0311115,14.78000011,31.78666744,203.0033367
23.87138926,14.59666688,31.84666716,191.1300041
23.79888928,14.38666681,31.96666711,175.9333362
23.72000033,14.31333354,32.07000065,169.000003
23.60777816,14.14000022,32.07666728,159.623336
23.40111146,13.90333354,32.10666726,154.0233367
23.1372225,13.68333365,31.92000033,150.3000028
22.85250036,13.41666692,31.69666716,146.9400027
22.61722256,13.28000015,31.51000061,142.1566695
22.33000036,13.0766668,31.19666723,138.9166689
21.90027809,12.75666679,30.77000027,142.4133362
20.89277811,11.77666683,29.65000038,160.8933358
20.39194476,11.55000029,28.91333364,180.8933364
20.25805586,11.72666686,28.51333376,176.7100035
19.80500032,11.64666688,27.64000022,198.493337
19.12750027,11.3266668,26.73333371,226.2566707
18.06000028,10.60000016,25.21333376,273.8233383
18.38055589,11.4100001,24.96666711,284.5200053
17.98500032,11.29666691,24.77666715,295.3600047
17.62861143,11.59666697,23.59000034,351.9233391
16.73944472,11.0866669,22.39000028,405.4633388
16.54472252,11.4933335,21.786667,434.4133414
16.23555583,11.50333347,21.22666689,513.2800097
15.68527806,11.82666683,19.7533336,509.3933412
15.12472249,11.1200002,19.43333365,596.9866772
27.54972256,27.05333354,27.97666702,3433.226727
27.57555592,27.14000034,27.96666692,3383.756721
27.35638921,26.96333351,27.65333366,2651.066702
26.75305587,26.2733338,27.06000029,2730.976708
26.99333376,26.47666689,27.37000058,2820.603372
26.98583377,26.3966671,27.37666715,2884.850037
18.63277816,18.00333373,19.02666702,3213.226717
20.19611148,19.42000039,20.58666719,3099.913379
26.83472259,26.13000037,27.38666693,3756.060044
27.09500046,26.236667,27.68666719,4163.186716
27.08333378,26.14000034,27.78666706,4148.610051
27.57277818,26.84000028,28.07333361,3431.800035
27.38638931,26.52666689,28.08666706,3202.666705
27.08194481,25.72000046,28.08000031,2638.386696
27.10472262,25.6233338,28.16000036,2415.676691
27.33527812,21.98000043,30.97333361,908.5133503
26.72750038,21.20000032,30.28333378,1018.616684
26.47611147,20.63000049,30.27666709,913.5266821
26.23416703,20.06333364,30.2800005,801.2866792
25.97944483,19.57000046,30.29333375,694.1166794
25.90472262,19.18333378,30.50000025,593.990009
25.69305591,18.68333371,30.50666695,511.0733394
25.45611156,18.06333376,30.48666674,437.8233412
25.27972259,17.67000036,30.58333371,390.7566726
25.29305593,17.3700003,30.87666709,362.9566747
25.32777814,17.19333372,31.34000053,329.7600051
25.09694486,16.70333376,31.5166673,300.1366722
24.804167,16.20000025,31.48666725,275.4900054
